text,language,label
"Un gouvernement libéral réélu s'engage à collaborer avec les pays du G7, l'OTAN et des partenaires qui partagent une vision commune pour concevoir et prendre des mesures collectives contre la détention arbitraire, la coercition économique, les cybermenaces, l'ingérence étrangère dans les processus démocratiques et les violations flagrantes des droits de la personne.",fr,0
"Cela sera fait notamment en ayant recours à des sanctions, en soutenant les institutions internationales et en prenant des mesures coordonnées pour renforcer les règles du commerce international.",fr,0
"A re-elected Liberal government will: Ensure the benefit system and Veterans Affairs services are responsive and meet the needs of underrepresented Veterans including women, LGBTQ2, racialized, and Indigenous Veterans.",en,0
"Un gouvernement libéral réélu s'engage à veiller à ce que le régime de prestations et les services d'Anciens Combattants Canada soient mieux adaptés et répondent aux besoins des anciens combattants sous-représentés, y compris les femmes, les membres de la communauté LGBTQ2, les anciens combattants racisés et les anciens combattants autochtones.",fr,0
"To ensure that the legacies of those who have served live on, a re-elected Liberal government will: Support Commemorate Canada and ensure this program recognizes modern Veterans who have served our country in domestic operations such as wildfires, ice storms, and floods as well as women, Indigenous, racialized, and LGBT2Q Veterans from all conflicts.",en,0
"Pour garantir la pérennité du patrimoine de ceux qui ont servi le pays, un gouvernement libéral réélu s'engage à soutenir Commémoration Canada et veiller à ce que ce programme reconnaisse les anciens combattants de l'ère moderne qui ont servi notre pays lors d'opérations nationales, comme lors de feux de forêt, de tempêtes de verglas et d'inondations ainsi que les anciens combattants qui sont des femmes, des Noirs, des Autochtones, des gens racisés et des membres de la communauté LBGTQ2 et qui ont pris part à tous les conflits.",fr,0
"A re-elected Liberal government will update the definition of entrepreneur used across government to make sure it includes a diversity of entrepreneurs and includes small and medium-size businesses that operate in the care economy, retail, and service sectors.",en,0
Un gouvernement libéral réélu s'engage à actualiser la définition d'entrepreneur utilisée à l'échelle du gouvernement pour s'assurer qu'elle inclut une diversité d'entrepreneurs en matière de genre ou de sexe ainsi que les petites et moyennes entreprises qui œuvrent dans l'économie des soins ou dans les secteurs du détail et des services.,fr,0
"A re-elected Liberal government will building on the Budget 2021 investment of $146.9 million to the Women Entrepreneurship Strategy, create a community stream to the Ecosystem Fund to support smaller community-level organizations in providing mentorship at the local level to diverse women.",en,0
"Un gouvernement libéral réélu s'engage à créer un volet communautaire dans le Fonds pour l'écosystème, en s'appuyant sur l'investissement de 146,9 millions de dollars prévu au budget de 2021 pour la Stratégie pour les femmes en entrepreneuriat, afin d'aider les petits organismes communautaires à offrir un encadrement à l'échelle locale à des femmes de milieux divers.",fr,0
A re-elected Liberal government will stop renovictions by deterring unfair rent increases that fall outside of a normal change in rent.,en,0
"Pour contribuer à protéger les locataires, un gouvernement libéral réélu s'engage à mettre fin aux rénovictions en dissuadant les hausses de loyers injustes qui vont au-delà d'une augmentation normale des loyers.",fr,0
A re-elected Liberal government will strengthen and boost funding to both the Anti- Racism Strategy and the Federal Anti-Racism Secretariat.,en,0
Un gouvernement libéral réélu s'engage à augmenter le financement de la Stratégie canadienne de lutte contre le racisme et du Secrétariat fédéral de lutte contre le racisme,fr,0
A re-elected Liberal government will develop a Black Canadians Justice Strategy to address anti-black racism and discrimination in the criminal justice system.,en,0
Un gouvernement libéral réélu s'engage à élaborer une Stratégie judiciaire pour les Noirs afin d'éliminer le racisme et la discrimination à l'égard des Noirs au sein du système de justice pénale.,fr,0
A re-elected Liberal government will continue to support the Court Challenges program by doubling the program’s funding and increase Canadians’ support for legal cases of national significance that clarify official languages rights and human rights.,en,0
Un gouvernement libéral réélu s'engage à continuer d'appuyer le Programme de contestation en doublant son financement et augmenter le soutien aux Canadiens dans les causes d'envergure nationale clarifiant les droits linguistiques et les droits de la personne.,fr,0
"A re-elected Liberal government will move forward on reviving the Law Commission of Canada so it can provide independent legal advice for reforms needed on the complex legal issues Canadians face, such as systemic racism in the justice system, issues around climate change, establishing a new relationship with Indigenous peoples, and rapid technological shifts in the world.",en,0
"Un gouvernement libéral réélu s'engage à rétablir la Commission du droit du Canada, de sorte qu'elle puisse fournir des conseils juridiques indépendants sur les réformes nécessaires relativement aux enjeux juridiques complexes auxquels les Canadiens sont confrontés, tels que le racisme systémique au sein du système judiciaire, les enjeux entourant les changements climatiques, les relations avec les Autochtones et l'évolution rapide de la technologie dans le monde.",fr,0
A re-elected Liberal government will fully implement the legislative and administrative measures outlined in the reform document English and French: Towards a substantive equality of official languages in Canada.,en,0
"Work with official language communities, both French and English, to introduce, within the first 100 days, the proposed An Act for the Substantive Equality of French and English and the Strengthening of the Official Languages Act.",en,0
"Un gouvernement libéral réélu s'engage à appliquer en totalité les mesures législatives et administratives décrites dans le document de réforme Français et anglais : Vers une égalité réelle des langues officielles au Canada et travailler avec les communautés de langue officielle pour introduire, à l'intérieur de 100 jours, le projet de loi visant l'égalité réelle du français et de l'anglais et le renforcement de la Loi sur les langues officielles",fr,0
A re-elected Liberal government will counter the lost demographic weight of francophones in Canada through an ambitious national strategy to support Francophone immigration outside of Quebec.,en,0
Un gouvernement libéral réélu s'engage à contrer la perte du poids démographique des francophones au Canada en adoptant une stratégie nationale ambitieuse visant à favoriser l'immigration francophone hors Québec,fr,0
"A re-elected Liberal government will support the maintenance and vitality of official language minority communities by helping build, renovate, and develop educational and community spaces that serve official language minority communities.",en,0
"Un gouvernement libéral réélu s'engage à assurer la préservation et la vitalité des communautés de langue officielle en situation minoritaire en contribuant à la construction, à la rénovation et au réaménagement d'espaces éducatifs et communautaires destinés à ces mêmes communautés",fr,0
A re-elected Liberal government will permanently increase funding for post-secondary institutions in official language minority communities to $80 million per year,en,0
"Un gouvernement libéral réélu s'engage à faire passer à 80 millions de dollars par année, et ce, de façon permanente, le financement aux établissements d'enseignement postsecondaire dans les communautés de langue officielle en situation minoritaire.",fr,0
A re-elected Liberal government will protect the institutions of Quebec's English speaking community,en,0
Un gouvernement libéral réélu s'engage à protéger les institutions de la communauté anglophone du Québec,fr,0
A re-elected Liberal government will support the creation of new organizations in support of this community through initiatives such as the Leadership Institute.,en,0
"Un gouvernement libéral réélu s'engage à favoriser la création de nouveaux organismes en appui à la communauté anglophone au Québec, par exemple à travers des initiatives comme le Leadership Institute;",fr,0
A re-elected Liberal government will create a strategy to support entrepreneurs in official language minority communities to ensure their vitality through the Regional Development Agencies (RDAs).,en,0
Un gouvernement libéral réélu s'engage à créer une stratégie pour soutenir les entrepreneurs des communautés de langue officielle en situation minoritaire afin d'assurer leur vitalité par l'entremise des organismes régionaux de développement.,fr,0
"A re-elected Liberal government will adapt and apply the Canada Business Corporations Act diversity requirements to federally regulated financial institutions, applying an intersectional lens to ensure diversity.",en,0
"Un gouvernement libéral réélu s'engage à adapter et appliquer les exigences de diversité de la Loi canadienne sur les sociétés par actions aux institutions financières sous réglementation fédérale, et adopter un point de vue intersectionnel pour favoriser la diversité dans les postes de haut niveau du secteur financier.",fr,0
"A re-elected Liberal government will move forward with our commitment to require Crown corporations to implement gender and diversity reporting, beginning next year.",en,0
Un gouvernement libéral réélu s'engage à donner suite à notre engagement à obliger les sociétés d'État de mettre en œuvre des rapports sur le genre et la diversité à compter de l'an prochain.,fr,0
A re-elected Liberal government will swiftly implement the Black-led Philanthropic Endowment Fund.,en,0
This fund will be administered independently by Black Canadians and will help support Black-led and Black-serving community organizations.,en,0
Un gouvernement libéral réélu s'engage à mettre rapidement en œuvre le Fonds de dotation philanthropique de 200 millions de dollars dirigé par des Noirs.,fr,0
Ce fonds sera administré de façon indépendante par des Noirs et aidera à soutenir les organisations locales dirigées par des Noirs et au service des Noirs,fr,0
A re-elected Liberal government will strengthen equity targets for federally funded scientific research delivered through the granting councils to include a specific target for the representation of Black Canadians,en,0
"Un gouvernement libéral réélu s'engage à renforcer les objectifs en matière d'équité pour la recherche scientifique financée par le gouvernement fédéral et dont les fonds sont versés par les conseils subventionnaires, afin d'inclure une cible précise pour la représentation des Noirs.",fr,0
"A re-elected Liberal government will provide funding of $30 million over 5 years to help promising graduate students, support the mentorship and development of younger researchers, and increase opportunities for Black Canadians in Canadian post-secondary institutions.",en,0
"Un gouvernement libéral réélu s'engage à verser 30 millions de dollars sur cinq ans pour aider les diplômés noirs prometteurs, favoriser le mentorat et le perfectionnement des jeunes chercheurs noirs et offrir plus de possibilités aux Noirs fréquentant un établissement d'enseignement postsecondaire.",fr,0
A re-elected Liberal government will move forward on supporting productions led by people from equity-deserving groups working in the Canadian audiovisual industry.,en,0
Un gouvernement libéral réélu s'engage à accroître l'appui aux productions dirigées par des personnes appartenant à des groupes dignes d'équité qui travaillent dans l'industrie audiovisuelle canadienne.,fr,0
A re-elected Liberal government will support the production of news in underserved communities with $50 million over five years through the Local Journalism Initiative.,en,0
Un gouvernement libéral réélu s'engage à soutenir la production de nouvelles dans les communautés moins bien desservies en consacrant 50 millions de dollars sur cinq ans à travers l'Initiative de journalisme local.,fr,0
"A re-elected Liberal government will develop a new $50 million Changing Narratives Fund to empower diverse communities, including BIPOC journalists and creatives, with the tools to tell their own stories and promote diverse voices in arts and culture and across media.",en,0
"Un gouvernement libéral réélu s'engage à créer un fonds de 50 millions de dollars pour donner des moyens d'agir à des communautés diversifiées, dont les journalistes et les créateurs des communautés de PANDC personnes autochtones, noires et de couleur.",fr,0
"Cela permettra de les doter des outils nécessaires pour raconter leurs propres histoires et favoriser la diversité des voix dans les secteurs des arts, de la culture et des médias.",fr,0
A re-elected Liberal government will create the Diversity Fellowship in the Public Service to mentor and sponsor diverse groups in the public service.,en,0
Un gouvernement libéral réélu s'engage à créer une Bourse de la diversité dans la fonction publique pour guider et parrainer divers groupes au sein de la fonction publique,fr,0
"A re-elected Liberal government will implement an action plan to increase representation in hiring and appointments, and leadership development within the Public Service.",en,0
Un gouvernement libéral réélu s'engage à mettre en œuvre un plan d'action pour accroître la représentation de la diversité dans les recrutements et les nominations et assurer le développement du leadership dans la fonction publique,fr,0
A re-elected Liberal government will create a fellowship for 1000 students and new graduates and offer French Language Training to 3rd and 4th year students to help bridge current gaps including language barriers.,en,0
"Un gouvernement libéral réélu s'engage à créer une bourse pour 1 000 étudiants et nouveaux diplômés, et offrir une formation en français aux étudiants de troisième et quatrième année pour aider à combler les écarts, dont les obstacles linguistiques",fr,0
A re-elected Liberal government will increase diversity by offering language programs to racialized employees,en,0
Un gouvernement libéral réélu s'engage à augmenter la diversité en offrant des programmes linguistiques aux employés racisés,fr,0
A re-elected Liberal government will help community organizations foster students to enter the public service.,en,0
Un gouvernement libéral réélu s'engage à aider les organismes communautaires à encourager les étudiants à intégrer la fonction publique.,fr,0
"A re-elected Liberal government will support career advancement, training, sponsorship, and educational opportunities for Black workers in the public sector.",en,0
"Un gouvernement libéral réélu s'engage à favoriser l'avancement professionnel, la formation, le parrainage et les occasions d'éducation des Noirs dans la fonction publique.",fr,0
"A re-elected Liberal government will re-introduce legislation within the first 100 days in office, to eliminate the practice of conversion therapy for everyone, and extend coverage of the ban to include people over 18 years of age.",en,0
"Un gouvernement libéral réélu s'engage à présenter de nouveau, à l'intérieur de 100 jours, un projet de loi visant à interdire pour tous la pratique de la thérapie de conversion, et étendre la portée de l'interdiction afin d'inclure les personnes âgées de 18 ans et plus.",fr,0
A re-elected Liberal government will complete the Federal LGBTQ2 Action Plan within the first 100 days in office.,en,0
Un gouvernement libéral réélu s'engage à finaliser le Plan d'action LGBTQ2 fédéral dans les 100 premiers jours du mandat.,fr,0
A re-elected Liberal government will provide $40 million over 4 years starting in 2021-2022 for capacity funding to Canadian LGBTQ2 service organizations.,en,0
"Un gouvernement libéral réélu s'engage à consacrer 40 millions de dollars sur quatre ans, à compter de 2021-2022, au financement des capacités des organismes de services aux Canadiens de la communauté LGBTQ2.",fr,0
A re-elected Liberal government will move forward on providing adoptive parents an additional 15-weeks of leave to make sure they get the same level of support to care for their children as other parents,en,0
Un gouvernement libéral réélu s'engage à accorder aux parents adoptifs un congé supplémentaire de 15 semaines pour s'assurer qu'ils obtiennent le même niveau de soutien que les autres parents pour s'occuper de leurs enfants.,fr,0
"A re-elected Liberal government will re-introduce a Disability Benefit Act which will create a direct monthly payment, the Canada Disability Benefit, for low-income Canadians with disabilities ages 18-64.",en,0
"Un gouvernement libéral réélu s'engage à réintroduire une Loi sur la prestation canadienne pour les personnes handicapées, qui assurera le versement d'une prestation mensuelle directe, la Prestation canadienne d'invalidité, aux Canadiens handicapés à faible revenu âgés de 18 à 64 ans.",fr,0
A re-elected Liberal government will develop and implement an employment strategy for Canadians with disabilities.,en,0
This strategy will be focused on supports for workers and employers and creating inclusive and welcoming workplaces.,en,0
"It will also include an investment in the Ready, Willing & Able inclusive hiring program to support individuals with intellectual disabilities and autism spectrum disorder (ASD).",en,0
Un gouvernement libéral réélu s'engage à élaborer et mettre en œuvre une stratégie d'emploi pour les Canadiens en situation de handicap.,fr,0
Cette stratégie sera axée sur le soutien aux travailleurs et aux employeurs et créera des milieux de travail inclusifs et accueillants.,fr,0
"Elle prévoira aussi un investissement dans le programme d'embauche inclusif Prêts, disponibles et capables afin de soutenir les personnes souffrant d'un handicap intellectuel ou d'un trouble du spectre de l'autisme (TSA).",fr,0
A re-elected Liberal government will create a new stream of the Youth Employment and Skills Strategy Program (YESS) to support 5000 opportunities a year for young people.,en,0
"This would help young Canadians with disabilities gain the skills, experience, and abilities they need to make a successful transition into the labour market and build successful careers.",en,0
Un gouvernement libéral réélu s'engage à créer un nouveau volet de la Stratégie emploi et compétences jeunesse (SECJ) afin d'offrir aux jeunes 5 000 possibilités d'emploi par année.,fr,0
"Les jeunes Canadiens en situation de handicap pourraient ainsi acquérir les compétences, l'expérience et les aptitudes nécessaires pour intégrer avec succès le marché du travail et entreprendre une carrière prospère.",fr,0
A re-elected Liberal government will continue work to build a national monument in Ottawa to honour residential school survivors and all the children who were taken from their families and communities.,en,0
Un gouvernement libéral réélu s'engage à poursuivre les efforts de construction d'un monument national à Ottawa en honneur aux survivants des pensionnats autochtones et de tous les enfants qui ont été arrachés de leur famille et de leur communauté,fr,0
"A re-elected Liberal government will move forward on work with Indigenous partners to appoint a Special Interlocutor who will work with Indigenous communities, provincial and territorial governments, to develop the necessary legal and regulatory framework to advance justice regarding unmarked graves and make recommendations relating to federal laws, regulations, policies, and practices surrounding unmarked and undocumented graves and burial sites at residential schools.",en,0
"Un gouvernement libéral réélu s'engage à poursuivre les travaux avec les partenaires autochtones en vue de nommer un interlocuteur spécial qui collaborera avec les communautés autochtones, les gouvernements provinciaux et territoriaux et les communautés afin de cerner le cadre juridique et réglementaire requis pour faire avancer la justice en lien avec les tombes anonymes et de formuler des recommandations relatives aux lois, règlements et politiques et pratiques du gouvernement fédéral concernant les sépultures anonymes et non documentées ainsi qu'aux lieux d'inhumation des pensionnats autochtones.",fr,0
A re-elected Liberal government will provide the necessary supports for communities who wish to continue to undertake the work of burial searches at the former sites of these institutions.,en,0
Un gouvernement libéral réélu s'engage à fournir le soutien nécessaire aux communautés désirant poursuivre les efforts de recherche de lieux d'inhumation sur les anciens sites de ces établissements.,fr,0
"To support the continued work of the Centre, a re-elected Liberal government will Provide funding towards the construction of a permanent home for the National Centre for Truth and Reconciliation.",en,0
"Afin de soutenir les travaux permanents du Centre national pour la vérité et la réconciliation, un gouvernement libéral réélu s'engage à fournir des fonds pour la construction du siège permanent du Centre",fr,0
"To support the continued work of the Centre, a re-elected Liberal government will provide sustained financial support for the Centre for core operations in fulfilling the mandate issued by the Truth and Reconciliation Commission with dedicated support for the work on Missing Children and Unmarked Graves.",en,0
"Afin de soutenir les travaux permanents du Centre national pour la vérité et la réconciliation, un gouvernement libéral réélu s'engage à assurer un soutien financier régulier au Centre pour ses opérations de base associées au mandat donné par la Commission de vérité et réconciliation ainsi qu'un soutien réservé aux travaux sur les enfants disparus et les sépultures anonymes",fr,0
A re-elected Liberal government will continue to reform child and family services in Indigenous communities.,en,0
Un gouvernement libéral réélu s'engage à poursuivre la réforme des services à l'enfance et à la famille au sein des communautés autochtones.,fr,0
A re-elected Liberal government will permanently ensure that First Nations youth who reach the age of majority receive the supports they need for up to two additional years,en,0
Un gouvernement libéral réélu s'engage à veiller en permanence à ce que les jeunes des Premières Nations atteignant leur majorité reçoivent le soutien dont ils ont besoin pendant deux années de plus,fr,0
A re-elected Liberal government will implement the orders of the Canadian Human Rights Tribunal on the well-being of Indigenous children.,en,0
Un gouvernement libéral réélu s'engage à mettre en œuvre les décisions du Tribunal canadien des droits de la personne concernant le bien-être des enfants autochtones.,fr,0
A re-elected Liberal government will continue to work with Indigenous partners to ensure fair and equitable compensation for those harmed by the First Nations Child and Family Services program.,en,0
Un gouvernement libéral réélu s'engage à continuer de travailler avec des partenaires autochtones afin de verser une indemnisation juste et équitable aux gens auxquels le programme des Services à l'enfance et à la famille des Premières Nations a fait du tort.,fr,0
A re-elected Liberal government will ensure more Indigenous families have access to high-quality learning and child care programming.,en,0
Un gouvernement libéral réélu s'engage à veiller à ce que plus de familles autochtones aient accès à des programmes d'apprentissage et de garde de qualité supérieure.,fr,0
A re-elected Liberal government will invest in Aboriginal Head Start in Urban and Northern communities.,en,0
Un gouvernement libéral réélu s'engage à investir dans le Programme d'aide préscolaire aux Autochtones dans les communautés urbaines et nordiques.,fr,0
A re-elected Liberal government will continue to support before and after school care for First Nations children on reserve.,en,0
Un gouvernement libéral réélu s'engage à continuer de soutenir les services de garde avant et après l'école pour les enfants des Premières Nations vivant dans les réserves.,fr,0
A re-elected Liberal government will continue to fully fund Jordan’s Principle,en,0
Un gouvernement libéral réélu s'engage à poursuivre le financement intégral du principe de Jordan.,fr,0
A re-elected Liberal government will continue to fully fund Inuit Child First Initiative.,en,0
Un gouvernement libéral réélu s'engage à poursuivre le financement intégral de L'Initiative : Les enfants inuits d'abord.,fr,0
A re-elected Liberal government will continue to work with the Métis Nation to fund the unique needs of Métis children.,en,0
Un gouvernement libéral réélu s'engage à poursuivre les travaux avec la Nation métisse afin de financer les besoins particuliers des enfants métis.,fr,0
A re-elected Liberal government will make any investments necessary to eliminate all remaining advisories.,en,0
Un gouvernement libéral réélu s'engage à faire les investissements requis afin de lever tous les avis restants sur la qualité de l'eau potable.,fr,0
A re-elected Liberal government will make sure that resources and training are in place to prevent future clean drinking water advisories.,en,0
Un gouvernement libéral réélu s'engage à veiller à la présence des ressources et de la formation nécessaires pour éviter de futurs avis sur la qualité de l'eau potable.,fr,0
A re-elected Liberal government will continue to support First Nations-led processes to transition away from the Indian Act.,en,0
Un gouvernement libéral réélu s'engage à continuer de soutenir les processus dirigés par les peuples autochtones visant à abandonner la Loi sur les Indiens.,fr,0
A re-elected Liberal government will accelerate resolution of outstanding land claims.,en,0
Un gouvernement libéral réélu s'engage à accélérer le règlement des revendications territoriales en suspens.,fr,0
"A re-elected Liberal government will continue to advance the priorities of Indigenous communities to reclaim full jurisdiction in the areas that matter to them such as child and family services, education, health care, policing, tax, and the administration of justice.",en,0
"Un gouvernement libéral réélu s'engage à continuer de faire progresser les priorités des communautés autochtones visant à récupérer la compétence exclusive dans des domaines importants pour elles, tels que les services à l'enfance et à la famille, l'éducation, les soins de santé, le maintien de l'ordre, la fiscalité et l'administration de la justice.",fr,0
"A re-elected Liberal government will further support and fund the revitalization of Indigenous laws, legal systems, and traditions.",en,0
"Un gouvernement libéral réélu s'engage à continuer de soutenir et de financer la revitalisation du droit, des systèmes juridiques et des traditions autochtones.",fr,0
"A re-elected Liberal government will host a First Ministers Meeting on First Nations, Inuit, and Métis Nation priorities.",en,0
"Un gouvernement libéral réélu s'engage à tenir une rencontre des premiers ministres sur les priorités des Premières Nations, des Inuits et de la Nation métisse.",fr,0
"A re-elected Liberal government will include, in all cabinet ministers' mandate letters, the requirement to implement UNDRIP, and ensure their offices and ministries work alongside Indigenous peoples to advance their rights.",en,0
Un gouvernement libéral réélu s'engage à inscrire dans les lettres de mandat de tous les ministres du Conseil des ministres l'exigence de mettre en œuvre la DNUDPA Déclaration des Nations Unies sur les droits des peuples autochtones et de veiller à ce que tous leurs cabinets et ministères travaillent de concert avec les peuples autochtones à la défense des droits de ceux-ci.,fr,0
"A re-elected Liberal government will accelerate our work with all partners in our collective and shared priorities in the 2021 National Action Plan Federal Pathway to Address Missing and Murdered Indigenous Women, Girls and 2SLGBTQQIA+ People.",en,0
"Un gouvernement libéral réélu s'engage à accélérer avec tous les partenaires les travaux relatifs à nos priorités communes et collectives du Plan d'action national de 2021 Voie fédérale de lutte contre la violence à l'égard des femmes, des filles et des personnes 2ELGBTQQIA+ autochtones disparues et assassinées.",fr,0
"A re-elected Liberal government will create a standing Federal-Provincial-Territorial table on Missing and Murdered Indigenous Women, Girls and 2SLGBTQQIA+ People to facilitate and coordinate this work.",en,0
"Un gouvernement libéral réélu s'engage à créer une table fédérale-provinciale-territoriale permanente sur les femmes, les filles et les personnes 2ELGBTQQIA+ autochtones disparues et assassinées afin de faciliter et de coordonner ces travaux.",fr,0
"A re-elected Liberal government will co-develop a new Indigenous Urban, Rural, and Northern Housing Strategy with Indigenous partners and organizations that will be a stand-alone companion to the National Housing Strategy, supported by a $300 million initial investment.",en,0
"Un gouvernement libéral réélu s'engage à élaborer, conjointement avec les partenaires et organisations autochtones qui seront des associés autonomes de la Stratégie nationale sur le logement, une nouvelle Stratégie de logement autochtone dans les zones urbaines, rurales et nordiques soutenue par un investissement initial de 300 millions de dollars.",fr,0
"A re-elected Liberal government will co-develop and fund Canada’s first-ever National Indigenous Housing Centre, through which Indigenous people will fully oversee federal Indigenous housing programs once fully realized.",en,0
Un gouvernement libéral réélu s'engage à concevoir en collaboration et financer le premier centre national du logement autochtone qui permettra aux Autochtones de superviser les programmes fédéraux de logement autochtone une fois qu'ils seront entièrement réalisés.,fr,0
"A re-elected Liberal government will continue to support the establishment of Indigenous-led institutions in housing and infrastructure, such as the First Nations Infrastructure Institute, that assists First Nations with their infrastructure needs.",en,0
"Un gouvernement libéral réélu s'engage à continuer de soutenir la création d'institutions dirigées par des Autochtones dans les domaines du logement et des infrastructures, telles que l'Institut des infrastructures des Premières Nations qui répond aux besoins des Premières Nations en matière d'infrastructures.",fr,0
A re-elected Liberal government will fully implement Joyce’s Principle and ensure it guides our work in co-developing distinctions-based Indigenous Health legislation to foster health systems free from racism and discrimination where Indigenous peoples are respected and safe.,en,0
Un gouvernement libéral réélu s'engage à appliquer intégralement le principe de Joyce et veiller à ce qu'il guide nos travaux collaboratifs d'élaboration d'une législation autochtone en matière de santé fondée sur les distinctions afin de favoriser des systèmes de santé sans racisme et discrimination au sein desquels les Autochtones sont respectés et en sécurité.,fr,0
"A re-elected Liberal government will co-develop a distinctions-based, community-led, Indigenous Long-term and Continuing Care Framework that prioritizes ensuring Indigenous peoples can receive long-term and continuing care services in or near their own communities and culturally appropriate care and programming, whether they are in urban, rural, and northern areas.",en,0
"Un gouvernement libéral réélu s'engage à élaborer en collaboration un Cadre autochtone des soins de longue durée et des soins continus fondé sur les distinctions et dirigé par les communautés qui aura comme priorité de veiller à ce que les Autochtones puissent recevoir des soins de longue durée et des soins continus au sein de leur communauté ou à proximité, ainsi que des soins et des programmes culturellement appropriés, et ce, qu'ils se trouvent en zone urbaine, rurale ou nordique.",fr,0
A re-elected Liberal government will bolster Indigenous health system navigators so they can provide dedicated support to Indigenous people and their families to specifically help them navigate services related to long-term and continuing care.,en,0
Un gouvernement libéral réélu s'engage à favoriser l'apparition de navigateurs autochtones du système de santé afin qu'ils puissent assurer un soutien spécialisé aux Autochtones et à leurs familles et les aider en particulier à s'orienter parmi les services associés aux soins de longue durée et aux soins continus.,fr,0
"A re-elected Liberal government will expand the Aboriginal Entrepreneurship Program to enable businesses to access a new, zero-interest loan when a 10% advance is not possible.",en,0
Un gouvernement libéral réélu s'engage à élargir le Programme d'entrepreneuriat autochtone afin de permettre aux entreprises d'avoir accès à un nouveau prêt sans intérêt si une avance de 10 % est impossible.,fr,0
A re-elected Liberal government will create a navigator position to help Indigenous entrepreneurs find programs that apply to their situation.,en,0
Un gouvernement libéral réélu s'engage à créer un poste de navigateur afin d'aider les entrepreneurs autochtones à trouver des programmes s'appliquant à leur situation.,fr,0
"A re-elected Liberal government will work with all government departments to analyze and, as appropriate, adjust eligibility criteria to ensure that programs are as inclusive as possible.",en,0
"Un gouvernement libéral réélu s'engage à travailler avec tous les ministères gouvernementaux afin d'analyser et, si besoin, de modifier les critères d'admissibilité pour veiller à ce que les programmes s'appliquant aux entrepreneurs autochtones soient aussi inclusifs que possible.",fr,0
"A re-elected Liberal government will be working with First Nations to ensure that the Indigenous Languages Act continues to be fully implemented, in order to preserve, promote, and revitalize Indigenous languages in Canada, supported with long-term, predictable, and sufficient funding.",en,0
"Nous collaborerons avec les Premières Nations afin de veiller à ce que la Loi sur les langues autochtones continue d'être pleinement mise en œuvre afin de préserver, de promouvoir et de revitaliser les langues autochtones au Canada avec l'appui d'un financement à long terme, prévisible et suffisant.",fr,0
"A re-elected Liberal government will be working with First Nations to continue to fully implement An Act Respecting First Nations, Inuit and Métis Children, Youth and Families with long-term, predictable, and sufficient funding to support its full implementation.",en,0
"Nous travaillerons avec les Premières Nations pour veiller à ce que la Loi concernant les enfants, les jeunes et les familles des Premières Nations, des Inuits et des Métis continue d'être pleinement mise en œuvre, avec un financement à long terme prévisible et suffisant à cette fin.",fr,0
A re-elected Liberal government will be continuing—in close collaboration with First Nations—to deliver distinctions-based support in response to COVID-19.,en,0
"Nous continuerons, en étroite collaboration avec les Premières Nations, à livrer un soutien fondé sur les distinctions en réponse à la COVID-19.",fr,0
A re-elected Liberal government will be continuing to develop a new national benefits-sharing framework to ensure that First Nations communities directly benefit from major resource projects in their territories.,en,0
Nous poursuivrons l'élaboration d'un nouveau cadre national de partage des bénéfices pour nous assurer que les communautés des Premières Nations et la Nation métisse profitent directement des grands projets d'exploitation des ressources naturelles se trouvant sur leur territoire.,fr,0
We will continue to work in partnership with First Nations through the economic recovery to support the growth of First Nation economies.,en,0
Nous continuerons de travailler en partenariat avec les Premières Nations tout au long de la relance économique dans le but de soutenir la croissance des économies des Premières Nations.,fr,0
"A re-elected Liberal government will be continuing ongoing work with First Nations to redesign federal policies on additions-to-reserves, and the Specific Claims process to provide just and timely resolution.",en,0
Nous poursuivrons les travaux en cours avec les Premières Nations afin de repenser les politiques fédérales sur les ajouts aux réserves ainsi que le processus des revendications particulières pour assurer la résolution rapide et équitable.,fr,0
"A re-elected Liberal government will be continuing to work in partnership with First Nations on addressing climate change, specifically in tracking the impacts of climate change on their traditional lands and waters and charting collaborative strategies forward.",en,0
"Nous continuerons de travailler en partenariat avec les Premières Nations afin de lutter contre les changements climatiques, plus précisément au moyen d'un suivi des impacts des changements climatiques sur leurs terres et leurs eaux ancestrales et en concevant des stratégies collaboratives pour l'avenir.",fr,0
"As set out in our permanent bilateral process, we commit to meet regularly with the Assembly of First Nations to make progress on First Nations priorities.",en,0
"Comme nous l'avons indiqué dans notre processus bilatéral permanent, nous nous engageons à rencontrer régulièrement l'Assemblée des Premières Nations pour réaliser des progrès en ce qui concerne les priorités des Premières Nations.",fr,0
A re-elected Liberal government will continue working with the Manitoba Métis Federation to move forward on their Manitoba Métis Self Government Recognition and Implementation Agreement.,en,0
Un gouvernement libéral réélu s'engage à continuer de travailler avec la Fédération des Métis du Manitoba pour réaliser des progrès relativement à l'Entente de reconnaissance et de mise en œuvre de l'autonomie gouvernementale des Métis du Manitoba.,fr,0
A re-elected Liberal government will work with Inuit to finalize a co-developed Inuit Nunangat Policy and accelerate its implementation.,en,0
Nous travaillerons avec les Inuits pour mettre la touche finale à l'élaboration en collaboration d'une politique pour les régions de l'Inuit Nunangat et accélérer sa mise en œuvre.,fr,0
A re-elected Liberal government will continue working with the Métis Nation of Alberta to move forward on their Métis Government Recognition and Self-Government Agreement.,en,0
